commodity, market, arrival, minprice, maxprice, modalprice, day, month, year
Wheat,,,2000,2400,2200,8,1,2014
Wheat,,,3000,3800,3400,8,1,2014
Wheat,Rahata,1.2,1650,1900,1690,8,1,2014
Wheat,Raver,2.5,1620,2141,1961,8,1,2014
Wheat,Sangamner,8.6,1600,2089,1844,8,1,2014
Wheat,Sangli,70.8,1600,2600,2100,8,1,2014
Wheat,Savner,1.5,1500,1618,1559,8,1,2014
Wheat,Shahada,2.8,1700,2285,1951,8,1,2014
Wheat,Shevgaon,0.8,1500,1500,1500,8,1,2014
Wheat,Shirpur,14.9,1300,2053,1801,8,1,2014
Wheat,Shrirampur,3.4,1575,2240,2100,8,1,2014
Wheat,Solapur,47.2,1800,2500,1870,8,1,2014
Wheat,Tumsar,0.4,1551,1600,1570,8,1,2014
Wheat,Wardha,2.7,1450,1655,1500,8,1,2014
Wheat,Yeola,0.3,1351,1556,1556,8,1,2014
Arecanut(Betelnut/Supari),Mumbai,6.4,18000,23000,21000,8,1,2014
Cashewnuts,Mumbai,8.9,50000,60000,55000,8,1,2014
Cotton,Aheri,10,4500,4600,4550,8,1,2014
Cotton,Akhadabalapur,20.5,4500,4800,4650,8,1,2014
Cotton,Arvi,308.7,5110,5221,5150,8,1,2014
Cotton,Babhulgaon,6,4800,5050,4925,8,1,2014
Cotton,Basmat,10.2,5000,5100,5050,8,1,2014
Cotton,Deoulgaon Raja,303.6,4755,5201,5100,8,1,2014
Cotton,Dhamngaon-Railway,35,4950,5120,5000,8,1,2014
Cotton,Hingoli,84,5200,5295,5247,8,1,2014
Cotton,Jamner,120,4700,5000,4800,8,1,2014
Cotton,Jamner(Neri),40,4800,5000,4900,8,1,2014
Cotton,Kalmeshwar,75.9,4950,5100,5050,8,1,2014
Cotton,Katol,19.1,4975,5100,4990,8,1,2014
Cotton,Khamgaon,113.7,4900,5150,5025,8,1,2014
Cotton,Kille Dharur,137.3,4905,5050,5025,8,1,2014
Cotton,Kinwat,5.3,4700,4900,4800,8,1,2014
Cotton,Korpana,14.3,4700,4950,4850,8,1,2014
Cotton,Mantha,81,4800,4850,4835,8,1,2014
Cotton,Maregoan,145,4900,5021,4950,8,1,2014
Cotton,Pandhakawada,310,4900,5020,4975,8,1,2014
Cotton,Partur,113.1,4700,5054,4800,8,1,2014
Cotton,Pulgaon,288.5,5000,5125,5085,8,1,2014
Cotton,Selu,450,4965,5158,5126,8,1,2014
Cotton,Shevgaon,586.6,4500,4950,4785,8,1,2014
Cotton,Sindi,3.6,5000,5180,5100,8,1,2014
Cotton,Vani,250,4580,5000,4920,8,1,2014
Cotton,ZariZamini,25.4,4875,5000,4900,8,1,2014
Jute,Islampur,4,2750,2850,2800,8,1,2014
Tamarind Fruit,Mumbai,2.5,4500,8500,6000,8,1,2014
Tamarind Fruit,Pune,3.5,3000,3500,3250,8,1,2014
Apple,Amarawati,8.4,5000,7142,6071,8,1,2014
Apple,Karad,5.1,6000,7000,6500,8,1,2014
Apple,Mumbai,136.6,1000,3500,2250,8,1,2014
Apple,Nagpur,2.2,3000,5200,4100,8,1,2014
Apple,Solapur,105,900,1350,1100,8,1,2014
Banana,Karad,2.1,1000,1300,1150,8,1,2014
Banana,Nagpur,5.9,450,550,500,8,1,2014
Banana,Solapur,10.7,500,1250,1000,8,1,2014
Chikoos(Sapota),Amarawati,1,1500,2000,1750,8,1,2014
Chikoos(Sapota),Karad,2.1,1000,1600,1300,8,1,2014
Chikoos(Sapota),Mumbai,22,500,1200,850,8,1,2014
Chikoos(Sapota),Nagpur,48,900,1700,1300,8,1,2014
Chikoos(Sapota),Shrirampur,0.6,1500,2000,1750,8,1,2014
Chikoos(Sapota),Solapur,186.1,50,170,90,8,1,2014
Grapes,Amarawati,1,5000,6000,5500,8,1,2014
Grapes,Aurangabad,1.4,5000,7000,6000,8,1,2014
Grapes,Mumbai,42.8,2500,4500,3500,8,1,2014
Grapes,Nagpur,6.4,4000,7700,5850,8,1,2014
Grapes,Shrirampur,0.7,4000,4500,4250,8,1,2014
Grapes,Solapur,163.5,60,155,90,8,1,2014
Guava,Amarawati,1,1000,1500,1250,8,1,2014
Guava,Aurangabad,0.9,1000,1600,1300,8,1,2014
Guava,Kamthi,0.7,800,2600,1700,8,1,2014
Guava,Mumbai,16,700,2800,1750,8,1,2014
Guava,Solapur,2.7,700,3000,1500,8,1,2014
Jack Fruit,Nagpur,10,500,700,600,8,1,2014
Lime,Amarawati,1,1000,1250,1125,8,1,2014
Lime,Aurangabad,0.8,1500,2000,1750,8,1,2014
Lime,Jalgaon,0.5,1500,2200,1800,8,1,2014
Lime,Kamthi,0.1,600,1400,1000,8,1,2014
Lime,Nagpur,3,60,70,65,8,1,2014
Lime,Solapur,9.2,200,1750,750,8,1,2014
Orange,Kamthi,0.1,800,1800,1300,8,1,2014
Orange,Mumbai,41,700,2500,1600,8,1,2014
Orange,Nagpur,82.1,1000,2300,1650,8,1,2014
Pine Apple,Mumbai,80,1000,2500,1750,8,1,2014
Pine Apple,Nagpur,15.9,1000,1600,1300,8,1,2014
Pomegranate,Amarawati,0.5,5000,8000,6500,8,1,2014
Pomegranate,Barshi,0.1,500,500,500,8,1,2014
Pomegranate,Mumbai,40.6,4500,6500,5500,8,1,2014
Pomegranate,Nagpur,24.9,3000,6800,4800,8,1,2014
Pomegranate,Rahata,6.5,3000,12500,8000,8,1,2014
Pomegranate,Sangamner,1.1,6000,10000,8000,8,1,2014
Pomegranate,Solapur,45.6,1500,12100,5000,8,1,2014
Sweet Lime,Amarawati,1,700,1000,850,8,1,2014
Sweet Lime,Aurangabad,7.5,500,2000,1250,8,1,2014
Sweet Lime,Karad,1.5,4500,5500,5000,8,1,2014
Sweet Lime,Nagpur,192.3,900,1400,1250,8,1,2014
Sweet Lime,Shrirampur,0.6,2500,3000,2750,8,1,2014
Water Melon,Mumbai,294,500,1000,750,8,1,2014
Water Melon,Shrirampur,0.6,500,700,600,8,1,2014
Castor Seed,Dhule,0.5,3555,3555,3555,8,1,2014
Groundnut,Kolhapur(Laxmipuri),5,6800,6800,6800,8,1,2014
Groundnut,Mumbai,102.2,5000,6500,6100,8,1,2014
Groundnut,Pune,3.5,5500,6000,5750,8,1,2014
Linseed,Tumsar,0.3,3751,3800,3775,8,1,2014
Niger Seed (Ramtil),Sangamner,0.2,4500,4500,4500,8,1,2014
Safflower,Majalgaon,0.1,3201,3201,3201,8,1,2014
Sesamum(Sesame,Gingelly,Til),Ambejaogai,0.1,12800,12800,12800,8,1,2014
Sesamum(Sesame,Gingelly,Til),Kaij,0.1,16000,16000,16000,8,1,2014
Sesamum(Sesame,Gingelly,Til),Majalgaon,0.1,16900,16900,16900,8,1,2014
Soyabean,Ahmednagar,1.3,3475,3525,3500,8,1,2014
Soyabean,Akhadabalapur,5.7,3300,3600,3450,8,1,2014
Soyabean,Akola,258.7,3300,3465,3385,8,1,2014
Soyabean,Ambejaogai,120,3200,3641,3430,8,1,2014
Soyabean,Babhulgaon,65,2600,3500,3200,8,1,2014
Soyabean,Chandur Bazar,112.5,3000,3600,3300,8,1,2014
Soyabean,Chandur Railway,80,3200,3600,3450,8,1,2014
Soyabean,Dhamngaon-Railway,310,2800,3590,3300,8,1,2014
Soyabean,Dhule,2.3,3200,3505,3480,8,1,2014
Soyabean,Hingoli,155.9,3380,3610,3495,8,1,2014
Soyabean,Jalgaon(Jamod),1.6,3200,3400,3300,8,1,2014
Soyabean,Jintur(Bori),9.5,2600,3453,3015,8,1,2014
Soyabean,Kaij,2.6,2800,3431,3003,8,1,2014
Soyabean,Kalmeshwar,18.9,2580,3560,3050,8,1,2014
Soyabean,Karanja,350,3100,3475,3375,8,1,2014
Soyabean,Katol,78.6,2800,3431,3250,8,1,2014
Soyabean,Khamgaon,371.3,3200,3500,3350,8,1,2014
Soyabean,Kopargaon,9.7,3000,3500,3480,8,1,2014
Soyabean,Latur,789.9,3131,3700,3580,8,1,2014
Soyabean,Majalgaon,20,2600,3411,3200,8,1,2014
Soyabean,Mantha,1.5,3350,3485,3450,8,1,2014
Soyabean,Mehekar,160,3200,3650,3500,8,1,2014
Soyabean,Morshi,118.6,3102,3350,3226,8,1,2014
Soyabean,Murim,0.4,3400,3400,3400,8,1,2014
Soyabean,Nagpur,30.4,2600,3625,3112,8,1,2014
Soyabean,Nandgaon,0.3,2601,3590,3590,8,1,2014
Soyabean,Nilanga,47,3000,3500,3400,8,1,2014
Soyabean,Pandhakawada,31.6,3000,3425,3375,8,1,2014
Soyabean,Partur,2,3126,3415,3285,8,1,2014
Soyabean,Pulgaon,9,2951,3400,3175,8,1,2014
Soyabean,Rahata,0.5,3400,3451,3400,8,1,2014
Soyabean,Rajura,23,2838,3371,3222,8,1,2014
Soyabean,Sangamner,2.4,3400,3500,3450,8,1,2014
Soyabean,Sangli,1.8,3200,3700,3450,8,1,2014
Soyabean,Savner,23,2760,3450,3105,8,1,2014
Soyabean,Sengoan,29.9,3000,3400,3300,8,1,2014
Soyabean,Shahada,3.7,3251,3605,3572,8,1,2014
Soyabean,Shirpur,0.7,3300,3501,3401,8,1,2014
Soyabean,Shrirampur,2.8,3225,3450,3400,8,1,2014
Soyabean,Sindi,5,2600,3425,3000,8,1,2014
Soyabean,Vani,9,3000,3441,3245,8,1,2014
Soyabean,Wardha,113.2,2875,3730,3600,8,1,2014
Coconut,Mumbai,384.6,825,1525,1200,8,1,2014
Gur(Jaggery),Ahmednagar,36.2,2400,3400,2900,8,1,2014
Gur(Jaggery),Karad,116.4,2500,3600,2700,8,1,2014
Gur(Jaggery),Mumbai,113.8,3500,4000,3750,8,1,2014
Gur(Jaggery),Sangli,227.4,2400,3780,3100,8,1,2014
Gur(Jaggery),Solapur,563.5,2135,2911,2640,8,1,2014
Sugar,Mumbai,515,2832,3162,3050,8,1,2014
Arhar (Tur),Akhadabalapur,1,4100,4300,4200,8,1,2014
Arhar (Tur),Akola,35,4000,4400,4200,8,1,2014
Arhar (Tur),Deoulgaon Raja,1.9,3975,4000,3975,8,1,2014
Arhar (Tur),Hingoli,27.5,4300,4500,4400,8,1,2014
Arhar (Tur),Kolhapur(Laxmipuri),6,5900,6600,6250,8,1,2014
Arhar (Tur),Latur,337.5,3951,4522,4450,8,1,2014
Arhar (Tur),Majalgaon,7.5,3900,4225,4100,8,1,2014
Arhar (Tur),Mumbai,256.2,6500,8500,7500,8,1,2014
Arhar (Tur),Murim,210,4300,4500,4400,8,1,2014
Arhar (Tur),Partur,6,4041,4345,4230,8,1,2014
Arhar (Tur),Pathardi,18.5,4300,4400,4350,8,1,2014
Beans,Karad,1.2,2000,2800,2400,8,1,2014
Beans,Patan,0.9,2500,3000,2700,8,1,2014
Beans,Pune,10,2500,4000,3250,8,1,2014
Beans,Pune(Khadiki),0.3,2000,2000,2000,8,1,2014
Beans,Solapur,2.5,700,1200,800,8,1,2014
Bengal Grams(Gram),Akola,16.9,2300,2900,2600,8,1,2014
Bengal Grams(Gram),Dhule,1.7,2050,2900,2900,8,1,2014
Bengal Grams(Gram),Dondaicha,2.7,3151,3500,3351,8,1,2014
Bengal Grams(Gram),Dudhani,2.8,3025,3150,3100,8,1,2014
Bengal Grams(Gram),Jalgaon,8.9,2200,2200,2200,8,1,2014
Bengal Grams(Gram),,,3250,3525,3500,8,1,2014
Bengal Grams(Gram),Karanja,6,1930,2300,2100,8,1,2014
Bengal Grams(Gram),Katol,11,2300,2440,2370,8,1,2014
Bengal Grams(Gram),Khamgaon,8.7,2250,2495,2372,8,1,2014
Bengal Grams(Gram),Kolhapur(Laxmipuri),6,3600,3600,3600,8,1,2014
Bengal Grams(Gram),Kopargaon,0.8,2801,3000,2900,8,1,2014
Bengal Grams(Gram),Latur,22.7,2350,3109,2590,8,1,2014
Bengal Grams(Gram),Malegaon,0.3,2225,2861,2525,8,1,2014
Bengal Grams(Gram),Mehekar,30,1790,2600,2400,8,1,2014
Bengal Grams(Gram),Morshi,6.7,2203,2800,2506,8,1,2014
Bengal Grams(Gram),Mumbai,96,4000,4800,4400,8,1,2014
Bengal Grams(Gram),Murim,6,2900,3090,2995,8,1,2014
Bengal Grams(Gram),Nagpur,5.5,2501,2550,2525,8,1,2014
Bengal Grams(Gram),Pune,13.4,3000,3500,3250,8,1,2014
Bengal Grams(Gram),Sangamner,5.1,2000,2399,2199,8,1,2014
Bengal Grams(Gram),Savner,1.2,2030,2375,2188,8,1,2014
Bengal Grams(Gram),Shahada,2.2,2300,3150,2930,8,1,2014
Bengal Grams(Gram),Shirpur,3.3,1676,2911,2301,8,1,2014
Bengal Grams(Gram),Shrirampur,4.3,2425,3901,3450,8,1,2014
Bengal Grams(Gram),Wardha,1.1,1850,2225,2150,8,1,2014
Bengal Grams(Gram),Yeola,0.3,3537,3537,3537,8,1,2014
Black Grams (Urd Beans),Kolhapur(Laxmipuri),5,5900,6500,6200,8,1,2014
Black Grams (Urd Beans),Mumbai,45.2,6200,8000,7100,8,1,2014
Black Grams (Urd Beans),Murim,1.6,4500,4550,4525,8,1,2014
Black Grams (Urd Beans),Pune,1.1,5000,5600,5300,8,1,2014
Cowpea (Lobia)(Asparagus),Dhule,0.3,3000,4500,4300,8,1,2014
Cowpea (Lobia)(Asparagus),Kolhapur(Laxmipuri),6,4800,4800,4800,8,1,2014
Cowpea (Lobia)(Asparagus),Mumbai,22.1,5300,6500,5900,8,1,2014
Cowpea (Lobia)(Asparagus),Shahada,0.1,3900,3900,3900,8,1,2014
Green Gram Dal,Kolhapur(Laxmipuri),5,7850,8000,8000,8,1,2014
Green Gram Dal,Mumbai,87.7,7400,9500,8400,8,1,2014
Green Grams (Moong),Akola,4.9,5800,6400,6100,8,1,2014
Green Grams (Moong),Dhule,1.1,5005,6005,5805,8,1,2014
Green Grams (Moong),Jalgaon,0.1,5100,5100,5100,8,1,2014
Green Grams (Moong),Khamgaon,1.8,5400,6200,5800,8,1,2014
Green Grams (Moong),Kolhapur(Laxmipuri),10,5800,7100,6450,8,1,2014
Green Grams (Moong),Majalgaon,0.2,5000,5000,5000,8,1,2014
Green Grams (Moong),Mehekar,1.4,6000,6400,6250,8,1,2014
Green Grams (Moong),Pune,7.4,5000,6000,5500,8,1,2014
Green Grams (Moong),Sangamner,0.3,4500,4500,4500,8,1,2014
Green Grams (Moong),Sangli,1,5500,7500,6500,8,1,2014
Green Grams (Moong),Shirpur,0.1,5801,5801,5801,8,1,2014
Green Peas,Kolhapur(Laxmipuri),4,3150,5150,4150,8,1,2014
Green Peas,Pune,17.1,3050,4600,3825,8,1,2014
Green Peas,Solapur,1.4,300,5700,4800,8,1,2014
Horses Gram,Devala,0.1,3205,3205,3205,8,1,2014
Lentil(Masur),Kolhapur(Laxmipuri),6,6000,6000,6000,8,1,2014
Lentil(Masur),Mumbai,8.4,5000,5200,5100,8,1,2014
Lentil(Masur),Pune,9.1,4850,5000,4925,8,1,2014
Lentil(Masur),Sangli,10,3800,4800,4300,8,1,2014
Masur Dal,Kolhapur(Laxmipuri),8,5150,5300,5250,8,1,2014
Masur Dal,Mumbai,53,5000,5400,5200,8,1,2014
Mataki,Ahmednagar,0.2,5500,5500,5500,8,1,2014
Mataki,Dhule,4.8,5050,5600,5450,8,1,2014
Mataki,Dondaicha,9,5000,5681,5475,8,1,2014
Mataki,Dondaicha(Sindhkheda),3.2,4800,5400,5300,8,1,2014
Mataki,Majalgaon,0.1,5000,5000,5000,8,1,2014
Mataki,Sangamner,0.4,5000,5000,5000,8,1,2014
Mataki,Sangli,19,5500,7500,6500,8,1,2014
Mataki,Shahada,0.1,4851,4851,4851,8,1,2014
Mataki,Shirpur,3.5,3500,5976,5500,8,1,2014
Mataki,Solapur,1.9,3400,5800,5500,8,1,2014
Mataki,Yeola,0.1,5604,5604,5604,8,1,2014
Cardamoms,Mumbai,7.9,60000,90000,70000,8,1,2014
Chili Red,Ahmednagar,15,4500,9000,6750,8,1,2014
Chili Red,Dondaicha,41.5,1200,2500,1555,8,1,2014
Chili Red,Gadhinglaj,5.3,8000,27100,20000,8,1,2014
Chili Red,Kolhapur(Laxmipuri),2,16000,47000,31500,8,1,2014
Chili Red,Mumbai,141.8,6000,7000,6500,8,1,2014
Chili Red,Nagpur,46.3,5000,7500,6250,8,1,2014
Chili Red,Sangli,14.8,7000,9000,8000,8,1,2014
Chili Red,Shirpur,1,1000,1729,1686,8,1,2014
Chili Red,Solapur,2.8,3000,9570,7000,8,1,2014
Corriander seed,Jalgaon,0.6,6500,6500,6500,8,1,2014
Corriander seed,Mumbai,15,6500,7500,7000,8,1,2014
Corriander seed,Pune,2.8,5000,15000,10000,8,1,2014
Corriander seed,Sangli,0.6,7000,9500,8250,8,1,2014
Cummin Seed(Jeera),Mumbai,25.5,14000,16000,14700,8,1,2014
Garlic,Amarawati,20,2500,4000,3250,8,1,2014
Garlic,Karad,3,4500,6500,5500,8,1,2014
Garlic,Pune,37.5,2000,6000,4000,8,1,2014
Ginger,Amarawati,5,5500,6500,6000,8,1,2014
Ginger,Jalgaon,3,4500,6000,5500,8,1,2014
Ginger,Kamthi,0.4,1000,7000,4000,8,1,2014
Ginger,Karad,0.6,5550,6000,5575,8,1,2014
Ginger,Nagpur,37.6,4500,6000,5250,8,1,2014
Ginger,Patan,0.6,5000,7000,6000,8,1,2014
Ginger,Pune,22.5,5000,6500,5750,8,1,2014
Ginger,Shrirampur,0.4,4500,5000,4750,8,1,2014
Ginger,Vai,0.6,4000,5500,4750,8,1,2014
Soanf,Mumbai,8.9,7000,8000,7500,8,1,2014
Turmeric,Basmat,21.7,5200,7395,6200,8,1,2014
Turmeric,Mumbai,12.8,8000,9000,8330,8,1,2014
Turmeric,Sangli,158.7,4500,7400,6200,8,1,2014
Beetroot,Amarawati,0.7,1000,1200,1100,8,1,2014
Beetroot,Nagpur,5,500,700,600,8,1,2014
Beetroot,Pune,2,600,1000,800,8,1,2014
Bhindi(Ladies Finger),Amarawati,0.6,2200,2400,2300,8,1,2014
Bhindi(Ladies Finger),Aurangabad,0.7,1200,1700,1450,8,1,2014
Bhindi(Ladies Finger),Barshi,0.3,150,250,200,8,1,2014
Bhindi(Ladies Finger),Jalgaon,2.5,1300,2200,1600,8,1,2014
Bhindi(Ladies Finger),Kalmeshwar,0.1,1435,1600,1545,8,1,2014
Bhindi(Ladies Finger),Kamthi,0.5,1000,1800,1400,8,1,2014
Bhindi(Ladies Finger),Karad,1.2,1500,2100,1800,8,1,2014
Bhindi(Ladies Finger),Mangal Wedha,0.1,2700,2700,2700,8,1,2014
Bhindi(Ladies Finger),Mumbai,88,2000,3800,2900,8,1,2014
Bhindi(Ladies Finger),Patan,0.6,2500,3500,3000,8,1,2014
Bhindi(Ladies Finger),Pune,15.2,1800,4000,2900,8,1,2014
Bhindi(Ladies Finger),Pune(Khadiki),0.2,2000,2000,2000,8,1,2014
Bhindi(Ladies Finger),Satara,0.1,2000,3000,2500,8,1,2014
Bhindi(Ladies Finger),Shrirampur,0.4,1500,2000,1750,8,1,2014
Bhindi(Ladies Finger),Solapur,0.7,500,2800,2000,8,1,2014
Bhindi(Ladies Finger),Vadgaonpeth,1.7,1000,2000,1500,8,1,2014
Bitter gourd,Amarawati,0.5,2400,2600,2500,8,1,2014
Bitter gourd,Aurangabad,0.7,2500,3000,2750,8,1,2014
Bitter gourd,Barshi,0.3,80,150,100,8,1,2014
Bitter gourd,Karad,0.6,2000,2400,2200,8,1,2014
Bitter gourd,Mangal Wedha,0.3,400,1700,1000,8,1,2014
Bitter gourd,Mumbai,16,2400,3000,2700,8,1,2014
Bitter gourd,Patan,0.6,1600,2000,1800,8,1,2014
Bitter gourd,Pune,1.1,2000,3000,2500,8,1,2014
Bitter gourd,Pune(Khadiki),0.1,2000,2000,2000,8,1,2014
Bitter gourd,Shrirampur,0.4,1500,2000,1750,8,1,2014
Bottle gourd,Aurangabad,0.7,400,600,500,8,1,2014
Bottle gourd,Kalmeshwar,0.1,260,400,355,8,1,2014
Bottle gourd,Kamthi,0.1,600,800,700,8,1,2014
Bottle gourd,Karad,1.2,500,600,550,8,1,2014
Bottle gourd,Mumbai,20,1000,1600,1300,8,1,2014
Bottle gourd,Nagpur,10,300,400,350,8,1,2014
Bottle gourd,Patan,0.6,500,600,550,8,1,2014
Bottle gourd,Pune,7.6,500,1000,750,8,1,2014
Bottle gourd,Pune(Khadiki),0.6,500,600,550,8,1,2014
Bottle gourd,Satara,0.1,600,1000,800,8,1,2014
Bottle gourd,Shrirampur,0.4,500,700,600,8,1,2014
Brinjal,Amarawati,1.5,500,600,550,8,1,2014
Brinjal,Aurangabad,7.3,500,600,550,8,1,2014
Brinjal,Jalgaon,3.5,400,800,600,8,1,2014
Brinjal,Kalmeshwar,0.2,260,400,340,8,1,2014
Brinjal,Kamthi,3,300,500,400,8,1,2014
Brinjal,Karad,2.1,300,450,400,8,1,2014
Brinjal,Mumbai,28,400,1200,800,8,1,2014
Brinjal,Nagpur,20,300,400,350,8,1,2014
Brinjal,Patan,1.2,400,500,450,8,1,2014
Brinjal,Pune,32,700,1500,1100,8,1,2014
Brinjal,Pune(Khadiki),0.8,500,1000,750,8,1,2014
Brinjal,Satara,0.4,200,600,400,8,1,2014
Brinjal,Shrirampur,1.9,800,1000,900,8,1,2014
Brinjal,Solapur,5.1,200,800,550,8,1,2014
Brinjal,Vadgaonpeth,3,500,1000,700,8,1,2014
Brinjal,Vai,2.5,600,700,650,8,1,2014
Cabbage,Amarawati,1.6,500,600,550,8,1,2014
Cabbage,Aurangabad,11.1,300,400,350,8,1,2014
Cabbage,Jalgaon,2,400,700,600,8,1,2014
Cabbage,Kamthi,1,800,1000,900,8,1,2014
Cabbage,Karad,4.2,200,250,225,8,1,2014
Cabbage,Mumbai,51,400,600,500,8,1,2014
Cabbage,Nagpur,30,200,300,250,8,1,2014
Cabbage,Patan,1.2,500,600,550,8,1,2014
Cabbage,Pune,42,300,500,350,8,1,2014
Cabbage,Pune(Khadiki),4.4,300,500,400,8,1,2014
Cabbage,Satara,1.6,200,300,250,8,1,2014
Cabbage,Shrirampur,0.8,500,700,600,8,1,2014
Cabbage,Solapur,7.5,200,400,250,8,1,2014
Cabbage,Vadgaonpeth,3.1,200,400,300,8,1,2014
Carrot,Amarawati,2,1000,1200,1100,8,1,2014
Carrot,Aurangabad,35,600,900,700,8,1,2014
Carrot,Jalgaon,2,900,1200,1000,8,1,2014
Carrot,Kamthi,0.3,800,1600,1200,8,1,2014
Carrot,Karad,4.2,700,1000,900,8,1,2014
Carrot,Mumbai,150,1200,1400,1300,8,1,2014
Carrot,Nagpur,20,700,800,750,8,1,2014
Carrot,Pune,65,800,1500,1150,8,1,2014
Carrot,Satara,2.7,600,1200,900,8,1,2014
Carrot,Solapur,7.8,250,1200,700,8,1,2014
Cauliflower,Amarawati,0.8,1600,2000,1800,8,1,2014
Cauliflower,Aurangabad,6.6,500,700,600,8,1,2014
Cauliflower,Jalgaon,1.5,600,1000,800,8,1,2014
Cauliflower,Kalmeshwar,0.8,475,600,590,8,1,2014
Cauliflower,Kamthi,2,800,1200,1000,8,1,2014
Cauliflower,Karad,3.6,200,400,300,8,1,2014
Cauliflower,Mumbai,130,500,1000,750,8,1,2014
Cauliflower,Nagpur,20,400,500,450,8,1,2014
Cauliflower,Patan,0.9,500,600,550,8,1,2014
Cauliflower,Pune,88.4,300,600,450,8,1,2014
Cauliflower,Pune(Khadiki),7.4,400,600,500,8,1,2014
Cauliflower,Satara,0.7,400,800,600,8,1,2014
Cauliflower,Shrirampur,0.9,800,1000,900,8,1,2014
Cauliflower,Solapur,162.8,160,720,480,8,1,2014
Cauliflower,Vadgaonpeth,6,400,1300,800,8,1,2014
Chilly Capsicum,Amarawati,1,1200,1400,1300,8,1,2014
Chilly Capsicum,Aurangabad,2.2,1200,1400,1300,8,1,2014
Chilly Capsicum,Barshi,0.3,80,120,120,8,1,2014
Chilly Capsicum,Kamthi,0.1,800,3000,1900,8,1,2014
Chilly Capsicum,Karad,1.2,1000,1500,1250,8,1,2014
Chilly Capsicum,Mumbai,75,1200,1400,1300,8,1,2014
Chilly Capsicum,Nagpur,5,800,900,850,8,1,2014
Chilly Capsicum,Pune,18.4,1200,1500,1350,8,1,2014
Chilly Capsicum,Pune(Khadiki),0.1,3000,3000,3000,8,1,2014
Chilly Capsicum,Satara,1.5,1000,1500,1250,8,1,2014
Chilly Capsicum,Shrirampur,0.6,1500,2000,1750,8,1,2014
Chilly Capsicum,Solapur,1.4,600,1000,800,8,1,2014
Coriander,Amarawati,0.8,500,600,550,8,1,2014
Coriander,Barshi,120,200,400,300,8,1,2014
Coriander,Jalgaon,1.5,1000,1500,1200,8,1,2014
Coriander,Kalmeshwar,0.2,875,1200,1090,8,1,2014
Coriander,Kamthi,0.9,600,2200,1400,8,1,2014
Coriander,Karad,210,200,300,250,8,1,2014
Coriander,Khed,2000,205,840,401,8,1,2014
Coriander,Nagpur,20,600,800,700,8,1,2014
Coriander,Solapur,682,100,500,300,8,1,2014
Cucumbar,Amarawati,1.5,1200,1400,1300,8,1,2014
Cucumbar,Aurangabad,0.8,800,1500,1150,8,1,2014
Cucumbar,Jalgaon,0.7,1000,1500,1200,8,1,2014
Cucumbar,Kamthi,0.1,800,2000,1400,8,1,2014
Cucumbar,Karad,1.2,500,600,550,8,1,2014
Cucumbar,Mangal Wedha,0.4,500,2300,1500,8,1,2014
Cucumbar,Mumbai,49,1600,3000,2300,8,1,2014
Cucumbar,Nagpur,5,600,800,700,8,1,2014
Cucumbar,Patan,0.6,800,1000,900,8,1,2014
Cucumbar,Pune,15,1000,1600,1300,8,1,2014
Cucumbar,Pune(Khadiki),0.2,1200,1200,1200,8,1,2014
Cucumbar,Satara,0.1,1000,1500,1250,8,1,2014
Cucumbar,Shrirampur,1,1000,1200,1100,8,1,2014
Cucumbar,Solapur,0.9,300,1500,800,8,1,2014
Drumstick,Aurangabad,0.4,5000,8000,6500,8,1,2014
Drumstick,Mumbai,15,7000,14000,10500,8,1,2014
Drumstick,Pune,0.9,4000,7000,5500,8,1,2014
Elephant Yam (Suran),Mumbai,80,1000,1100,1050,8,1,2014
Elephant Yam (Suran),Pune,0.8,1000,2200,1600,8,1,2014
Green Chilly,Amarawati,1.2,1800,2000,1900,8,1,2014
Green Chilly,Aurangabad,4,800,1800,1300,8,1,2014
Green Chilly,Jalgaon,5,1200,2500,1400,8,1,2014
Green Chilly,Kalmeshwar,0.2,1135,1300,1265,8,1,2014
Green Chilly,Kamthi,1.2,600,2000,1300,8,1,2014
Green Chilly,Karad,1.5,1200,1400,1300,8,1,2014
Green Chilly,Mangal Wedha,0.1,1500,1500,1500,8,1,2014
Green Chilly,Mumbai,69,1000,3400,2200,8,1,2014
Green Chilly,Nagpur,30,900,1000,950,8,1,2014
Green Chilly,Pandharpur,0.9,500,1500,1000,8,1,2014
Green Chilly,Patan,0.9,1400,1600,1500,8,1,2014
Green Chilly,Pune,69,1200,4050,2800,8,1,2014
Green Chilly,Pune(Khadiki),0.6,1800,2000,1900,8,1,2014
Green Chilly,Satara,1,1200,1500,1350,8,1,2014
Green Chilly,Shrirampur,4,1500,2000,1750,8,1,2014
Green Chilly,Solapur,5.5,900,1400,1000,8,1,2014
Guar,Amarawati,0.3,3600,3800,3700,8,1,2014
Guar,Aurangabad,0.3,2000,2500,2250,8,1,2014
Guar,Barshi,0.3,150,250,200,8,1,2014
Guar,Jalgaon,0.4,3200,3200,3200,8,1,2014
Guar,Nagpur,10,700,900,800,8,1,2014
Guar,Patan,0.3,2500,3000,2700,8,1,2014
Guar,Pune,6,2500,5000,3750,8,1,2014
Guar,Satara,0.1,3000,3500,3250,8,1,2014
Guar,Solapur,0.3,1500,4000,2500,8,1,2014
Little gourd (Kundru),Mumbai,12,1200,3600,2400,8,1,2014
